label	text_a
1	物超所值,此次我们是订的三个房间。感慨中西部的服务有时比发达地区好多了。 宾馆反馈 2008年8月8日 ： 感谢您的入住，并期待您再次光临。
1	喜欢猪乐桃的绘本，喜欢那只可爱的猪～这本书讲的是猪乐桃小时候的事情～很温馨，很熟悉，这些事情或多或少都发生在我们的过去，看着书中的文字和画，会想到小时候的趣事～虽然我们的童年已经过去了，但是回忆不会消失～书中的设计很巧妙，而且一些文字用了方格本，让我想到了以前在格子里一笔一划写字，不想现在快笔字代替了那时的认真。真的很想小时候～这本书值得我们每个人去阅读～^_^
0	我觉得书本身并不像宣传的那样有趣，容易记忆，不过这样的单词书对于扩充单词量来说还是不错的，虽然他没有语法、没有词义扩充。总体来说一般般
1	这次是我第二次入住青年会了,主要是服务态度好,房间环境好,周围的交通比较方便..这次酒店给我们安排到新装修的房间,各个设施以及环境更加齐全更好.下次还是会选择青年会.
0	vista系统不太习惯学习中，感觉键盘有的键比较松散轻轻一碰有点哗啦儿哗啦儿的响声，也可能太挑剔了，如果仔细听能听到散热口有噪音但还可以忍受。鼠标太差。
0	房间破旧，电视无法正常观看，卫生间连厕纸都不给准备，还要自备。空调没有遥控器，就是个摆设，晚上要穿衣服睡觉。服务质量很差！
1	这次还不错,但是房间里面的花太不符合格调了.
1	感觉这本书很不错，推荐给朋友，朋友也非常喜欢，就从当当再次订购了瑞典林西莉的《汉字王国》，一本是朋友的一本自己读，很好。
1	待机时间长，号称9.5个小时，我就是冲着这个买它的，本来打算买MSI的，比它便宜近500多呢。 这CPU是 280的，比270的主频要高一点。
1	不错的选择，虽然是差不多全图画的了，而且内容比较浅．但是可以很好的培养孩子们的观察＼自我阅读能力，图画精美，文字虽然不多，图画内容可丰富了．陪着儿子阅读，仿佛让自己也回到了当初象他那样年纪的哪个年代，现在城市的孩子接触的已经是超级市场，象书中那样去小镇赶集的机会很少了，而这书将哪些场景一一展现给孩子们，让他们去体验，了解上一辈的生活．让家长产生共鸣．
0	这个饭店真的很一般，感觉不太好。服务人员态度也不是很好，房间的水龙头出来的水开始相当长时间也是黄黄的。下次不会再去了
1	没过几天我还是选择住这个宾馆,怎么办呢,忘不了这里的早餐好滋味呀,个方便都挺好的~
0	装XP太麻烦了，换了N张盘,还是不行.最终在大家评价里看到有人说,用光盘进WIN ME 然后GHOST装,试了下，行了.花了6个小时搞定XP 声音效果不好.发热挺大
1	本人是大二学生，处于大学的迷茫期，身边的人，尤其师兄师姐和家人总是或多或少灌输他们的认知，大学的出路很难明朗起来。本人一直在寻找属于自己的明灯，恰好发现新东方的这本书，实在如获至宝的感觉。这本书批判了很多传统的观念，不管是大学还是工作的人都适合看，甚至未入大学校门的高中生也非常值得一看，本人亦向别人推荐了这本书，希望也能帮助到你！
1	这套书陆陆续续地买了好多本，以前只是挑自己喜欢的那册买，现在渐渐地很想把它都买齐了。看了好多本，感觉有些象中国版的猫和老鼠，那狼和那笨猫一样可爱又笨得可笑，老是让那只老鼠捉弄得团团转，这只狼也一样，除了傻，还真的很可爱，可爱得让人感觉狼原来也是可以很可爱的。不过遗憾的是这本书中没有书签，以前买的都有，是一张很精美的卡片，不知道为什么？
1	环境不错，房间设施挺好，很有档次，下次还会考虑入住
1	对毒品的认识，大家只觉得它很可怕，但对社会、对家庭的危害，禁毒日宣传过后，人们也就淡忘了，尤其是青少年大都有强烈的好奇心，什么都想尝试，觉得新奇好玩，很多犯罪都是无知的结果。毕淑敏以强烈的社会责任感，通过戒毒医院的真实体验，告诉人们，毒品，这个人类的克星，千万不要碰上它。人的意志是纸糊的风筝，只要是系上了毒品的黑丝线，必将迷失在风暴里。让成长中的青少年去阅读和感受，很有教育意义。
0	钢琴漆，整个一指纹收集器。 比想象中重。 右侧两个USB接口，我的无线鼠的收发器拔插很难，左边就很顺畅。估计是右边两个太紧了。
0	该酒店蛮有经济头脑滴，接机这一窝心服务让人毫不设防地扎进租车旅游队伍中。后来的各位驴友可要吸取经验，该杀价时就杀价，决不能心软，否则将来就换您心疼银子啦！
0	LINUX的系统，装XP不好装，外接电视有死机现象，可能是我不会弄。另外配置有很多种，安装系统的时候不知道选哪种驱动……
1	仅住了一天，单人房，感觉还满意。服务不错，早餐不错，结账也很快。去不远的西关人家吃了顿晚饭，驴肉锅仔，便宜又实惠。房间稍小了一点，书桌上放了电脑稍显拥挤。
1	还不错,挺好用的.就是VISTA慢了点.本来以为繁冗的装机程序也被省掉了,开机就能用了.还很贴心的预装了飞信等实用软件.
0	客观说，不怎么样的酒店。我是1月11日住的，天气特别冷，房间空调根本就不管用，我在房间待了4个小时手脚冰凉，最后没有办法打电话投诉，给我加了个电暖气，效果没变化。 最气愤的是，我没听说过哪个酒店要变更或者取消，必须在15：00前联系，不联系就从你信用卡里扣钱。我订了2间房，3个早餐，由于青岛天气的原因，我的朋友没去成，我在下午4点半取消了一个房间和2个早餐，但是结帐时却收我2份早餐钱。我已经在下午通知携程了，携程也答复我通知酒店了。可酒店前台就是不承认收到通知，我不在乎那60元，是觉得态度真的不能理解。 但是酒店司机的态度很好，我感谢酒店的司机师傅和礼宾部的人。 反正以后不会在住这里了，青岛有好多好酒店，我自己也遗憾为什么选择这里。地理位置也不好，离海也远，就是去超市近点。
1	拿房时没大床房了，给我们免费升成套房，这点还蛮满意的。酒店大致不错，有国内五星水准。比国际品牌的要差一点。酒店有点年纪了，维修要加强，比如我们浴室的下水就堵塞不通，这些在客人入住前就该发觉修好。其它都还可以。
0	缺少随机的帮助文档，各个硬件接口只能靠猜的。机器里预装的软件比较杂乱无章，也没有找到解释的地方。
0	酒店根本没有装修，屋子里一股霉味。收费的宽带，有的房间还没有。餐厅一他弧度。没有任何值得推荐的地方。强烈建议大家以后不要住这里。
1	位置好，价格合适，环境不错，房间也比较干净，在石家庄这样的地方已经很不错了，下次有机会还定这个酒店。
1	散热好，拿到手一天还未出现问题。光驱也未有别人说的噪音，屏幕同样是完美屏。比宏基品牌的本本好太多了。
1	酒店位于福州最热闹的东街口，出来吃饭购物逛街都十分方便。商务单人大床间房间够宽敞，还配有液晶电脑，很方便。尤其值得一提的是酒店的服务，非常棒！每天晚上都有楼层服务生专门送来的小点心和温馨的明日天气提示及当日报纸，感觉很贴心。下次来福州还会选择这家。就冲这么贴心的服务也觉得很值得。
1	很不错的酒店。虽然离地铁站有一定距离，可是还是挺方便的。房间的床很大很舒服。但是相对的，别的空间就缩小了。。。不过我还是很喜欢那张床。。。早上服务员的声音有些响 希望可以改进下
0	可以说是比较差的一个酒店，酒店走道昏暗，走道和房间内都有一股浓浓的霉味，床单看上去摸上去也是不很干净的，卫生间味道更难闻，里面的设施也是发霉的。最恼人的是晚上楼下的KTV的音乐声，难以入睡。
1	这本书及其作者早在另外一本美国人写的漫画介绍书里看到过，一直很渴望买到。现在如愿以偿。作者能够从自己的ABC的特殊视角去发展出这样一个漫画的想象世界，跨越了文化的鸿沟，让east meets west,呈现了与中国漫画或美国漫画纯然不同的素质，非常难得。就漫画本身而言，线条流畅，漫画形象圆润饱满，是我非常喜欢的风格。另外，中英对照的正文还十分有利于学习美国当代英语。支持 ！
1	第五次为贵宾客户入住，值得推荐！服务没话说！
0	商品收到了!我简单翻了一下,只看了前面的几本,感觉字太少了,也没有情节,不知后面几本怎么样,总之感觉不是太理想.我孩子一周岁七个月,我感觉还不如婴儿画报呢
0	也许是我英语不灵光，还是其它原因，反正没有想像中的那样好，哎.......学习英语的路还很长呀！
1	只能说画得不错。是连着《我爸爸》《我喜欢书》这两本一起买的，这三本书内容都一样的模式，感觉不是很好。而且两岁半的小朋友不理解，为什么爸爸为什么又变成黑猩猩了，为什么又变成歌唱家了。所以家长在给孩子讲这本书的时候不能按书上的字讲，最好是看图说话，比如变成歌唱家的那张图，就讲说：“爸爸唱歌好棒呀，象歌唱家一样唱得好。本来希望三本能不一样呢。不过书里说的话还是挺让我感动的。
0	触屏上面有一个小突起，弄不掉，硬盘分区是225G+1G+10G，简直是搞笑
1	房间升级到了行政楼层 房间很大，很舒服，很大的落地窗户 以为会很远，但是如果坐九铁，真得十分方便到达 很意外，香港还有这么大的房间！
0	硬盘分1个区实在无法接受。随机的1G内存上vista很吃力，加了2G后飞快。 Vista下无法分区，分区软件都不兼容，没办法换回了XP。
0	预装的vista的确很不好使，带来了很多麻烦，bios预设硬盘模式也很让人尴尬，差的就拿回去返修了
1	一开始对CPU没报太大的希望，但是后来装上XP之后发现还是能满足一般需求的，看看片子、处理处理文档都没有问题，游戏就不知道能不能适应了。 外观很不错，键盘还算舒服，不算太小 硬盘很大，很实惠，比起同档次160G的主流配置算是性价比凸显了
1	1.这个配置很对的起这个价格，京东的活动很好 2.送货还算OK，现在搞活动，下单后3天能拿到还可以，京东送货已有进步 3.电脑速度很快，开关机都很快，运行VISTA也没问题
0	毛巾等东西太旧了，而且连小方巾也没有，瓶装水也没有，这些小处没看出是个四星，唯一的好处就是离江近。
1	噪音确实很小几乎听不见。光驱很棒，几年前的花碟都能读出来，赞一个。
0	9月9日入住,从小事即可见一斑：浴帘比浴盆高200毫米，弄得卫生间一地水，功能丧失，不如说是遮羞布；餐厅桌布油迹斑斑，服务员总是理直气壮地回答，昨晚忘记换了。 让人不可思议的是房间不能打国际长途！11日晚23时，我要打国际长途，前台首先声明不好使，建议买IC卡打（想赚卡钱吧？）。在我的坚持下开通了国际长途，但拨号后传来了中文提示：这个号码是空号......。显然没有“出国”。与前台理论，找值班经理都不解决问题，无奈，找出一张IP卡，试拨17900，无法拨通，又试拨10060（该宾馆号称用网通的电话），也不能拨通。最后用手机拨打了国际长途。 电话打过，确久久不能入睡，倒不是心痛电话费过高。而是心中恐怖，万一夜里着火、被盗，我能拨打119、110吗？可爱的正宗三星级酒店！抬眼看日历，啊！9月11日--恐怖的911！！！ 次日提前退房离去。留下携程与你长期合作。
1	1、完美屏，无坏点；2、音响效果很棒；3、外观漂亮，很有面子；4、散热很好，再加上九州风神N15的散热架，不错；5、装了XP，跑起来飞快；6、接口丰富，超乎想象，连少见的红外接口都有；7、没什么可说的了，希望联想能够替国人争气，不要辜负大家的期望和支持
0	太潮了，根本不是人住的！价位倒是不高，但是携程价没有竞争力！
0	很旧的设施,服务也不好,感觉一般.不能和大城市比.
0	房间还算干净，但房间内空气不好，有股空调里散发出的霉味；设施极其一般，淋浴龙头拧了半天也不知道倒底哪个是冷水，哪个是热水，到最后差点都关不掉了，估计冷热水龙头大概是装反掉了的；餐厅服务很一般，早餐质量极其一般，餐厅像大单位里的食堂。
0	书已经看了一半，确实挺好看，通俗易懂，值得一读，正在犹豫要不要买后面几本作为南昌人，要纠正作者一点，他在书中写说，某人在滕王阁上望着鄱阳湖。。。（书没在手边，不记得确切的说法了）而事实上滕王阁能看到的是赣江哦，希望大家不要被误导了
1	入手三天，系统换成XP运行良好，散热不错，硬盘也还好。运行极品飞车12有一点点卡。音响很不错
0	31号服务员成心坑人！！ 我们12点回宾馆准备吃饭后收拾结帐，31号服务员问我们什么时候离开，我们说马上。按照惯例，服务员没有提醒我们超时收费，我们就以为不收费。于是我们不慌不忙地吃饭、收拾……等我们两点结帐的时候，竟然活生生多收半天！！不告知，不提醒，收费也不言语，直接开好发票从押金里头就扣了。这不是成心坑人是什么？？？ 更可笑的是，我们住的501是个套间，我们刚进去的时候没有找到电视机的遥控器，就电话给前台，前台派一个大妈来给看看。大妈进门溜达了一圈，冒出一句：“好像501就是没有遥控器”。之后，我们在电视机上找到了遥控器。这样的服务员、这样的服务，真是给敦煌摸黑啊！！ 早餐也特离谱，8点，粥就是凉的……唉，这家宾馆，去不得！！
1	还补充一点就是,家长要和小朋友一起看,引导小朋友想出更多奇妙的东西,这才是主要的,书中教了的方法,家长要引申出来,希望小朋友可以尽情发挥他们丰富的想象.让他们想得更多,动脑动手得更多
0	很一般的设施,很陈旧. 服务也很一般, 价格和设施是完全不相关的一个酒店.不会再考虑去入住.
0	真不知为什么该书排行榜一直靠前，这是我看过的历史书籍，写作水平及文法最差的！！！差的没法评论。小说不像小说、传记不像传记，散文不像散文，正史不像正史，戏说不像戏说.....想学易中天，形似神不似，想学郭德刚，有缺乏幽默感....全是作者在用连中学生都不如的，貌似华丽的的文辞在不停的堆砌.....不知其他读者有无同感？
1	整机显得做工很精致，外观也很漂亮。led冷光屏感觉更舒服，显卡很好，加2G内存以后，最高质量情况下实况2009完美运行，流畅无比。带的液晶屏幕擦布很贴心，不愧是大厂出品。另外散热也很好，没有传说中的那么差，看来需要亲自体验才知道。带的鼠标是罗技的，手感很好。
0	3、外观及尺寸：首先说16：9的屏幕比例乍一看确实不舒服，但确能很好的控制体积，给人的感觉不像过去16：10那样的傻大个儿了。外观要比图片上看上去要好看很多。键盘是浮萍式的，个人很喜欢这种设计。
1	这本书需要好好学习，即使它写得不是很理想，但学习对象很理想。
0	表面做的不错，底部塑料的用料和磨具感觉不是一个档次，和模线老大的
1	很不错的酒店, 服务一流, 员工都很敬业, 无论是前台, 服务台, 行李生还是司机, 都很热情而有礼貌. 最后一天酒店了解到我是下午五点多的航班, 主动将退房时间延迟到三点, 而且安排巴士送到机场,住了这么多酒店, 这是头一回.
1	吸取网友们的经验，我们预定的是度假区高层海景大床房，于6月21-23日入住。很高兴亚太的服务还不错，完全按照我们的要求安排了房间。服务员在走廊里遇到客人也会问好；晚上在酒店吃烧烤，服务也不错。总的来说，酒店的环境和海滨浴场都不错，泳池造型很美，水也清澈，晚上水池的灯光也很漂亮，可能是淡季的原因，海滨浴场人很少，特别安静，适合度假。美中不足是房间的设施比较陈旧，电视太小，风扇和空调都有噪音，电话机也很老旧，拖鞋看起来不太干净，好在我们自带了拖鞋。再有就是早餐要提出批评，虽然种类很多，但味道实在不敢恭维，作为一个老五星酒店，房间设施陈旧可以理解，更新起来成本过高，但早餐质量应该尽快改进，这样才能与星级相配。另外，北京的五星酒店都会在入住的第一天送水果，甚至蜈支洲岛上的观海木楼都送了水果，可惜亚太却没有，这也是对客人表示欢迎的一种服务吧，建议亚太考虑一下。总的来说，酒店还是很舒服，给我们留下了比较好的印象。
1	酒店地理位置不错，交通非常便利，房间整体感觉还可以，只是浴室有些小。酒店提供的早餐不够丰富。酒店员工整体的服务意识不错，尤其是大堂经理，在安排订车时还特地送给我们一份当地地图，很细心周到。
1	坐TAXI时问司机这家酒店怎么样",老酒店,人气旺,服务好,众口皆碑." 到酒店时感觉很温馨,我第一次来这家酒店,服务员都很热情,像认识我一样,出差这么久了,才有家的感觉!门童冒大雨去给我找车,回家时裤子都湿了,很让我感动. 房间看得出,新装修过的,家私/床上用品也都是新的,可对出差已久的人来说,家的感觉是更重要的./
1	推荐给每一个希望自己独立和清醒的人。尤其是在国内近年有很多各种各样的邪教，传销。对于辨别这个团体游很大的帮助。也帮助我认识到为什么华人总是成为其他国家民族暴力攻击的对象。华人在外面太低调了，以致失去自我，缺乏独立的人格，民族品格和国格，不够维护自己的尊严。所以很容易成为其他国家民族假想的泰迪熊的对象。结合《我们要有尊严的活着》能知道我们要怎么做。
1	这款本本是2140的体形，披的是1000系列的黑色的外衣。就配置和国内行货的价格而言，这款本本达到我的理想价位。有3个USB接口，一个视频转接，一个多功能读卡槽，一个有线网络插孔，麦克风和耳机共用一个插孔。
1	配置对得起这个价格，运行稳定。大气。 到电脑城花了20分钟装了个GOUST版本XP3 该有的驱动都有了，意外！自己就从盘里装了个指纹！ 发货还算快3天到！
0	从门面来看，该酒店就显得不够气派，虽然楼层很高。房间从来没有安排到过正面湖景的，尤其是前台的接待的水准实在差，有怨妇状的，有面无表情的。
1	配置不低，还是独显，巧克力键盘，还送鼠标，才5000块，性价比非常高
1	低价RMB4599,表面烤漆工艺好，整体配置不错，独显256M带有HDMI高清接口，自带喇叭声音不错，另有附送鼠标及包包
1	小巧，键盘好大，我相当喜欢。系统也很不错。以后我还会继续买你们的东西。
0	用了6年的THINKPAD,一直认为是笔记本中最好的! 现在这台新的让我......哎!!
0	看到推荐才买这本书的，看完以后感觉不符合自己的价值观判断。呵呵，书中想法太现实，但是举的例子又太不现实了。不明白为什么那么多人推荐这本书。。。
1	送货快算是个优点吧，我是第一次在京东上买东西，感觉像受骗了一样。京东还号称搞活动返券，结果返了150也不能用，提示说只能消费三千才能用这150；像上了贼船一样。
1	R系列好歹拥有所有TP的技术，比SL好很多。 价格也不算贵，双显卡切换很方便。
1	写了两本评论，到这本有点不知道说些什么了，呵呵……但是刚才看到有人说一般，觉得还有点神奇，可能自己心里对这一套书的评价真的太高了吧～～和《爱与人生》一样，这本虽然名之为“情满人间”，但并不止于男女之情，而有着社会大情或者家庭小情，看完后还是会有很多感触的吧；如果只想看情爱的可以买《无尽的爱》那本。最后，照我同学的说法，这个蓝色蓝得有点寒碜，呵呵，不过我个人是觉得还不错啦^^
0	于丹口才超群，书写得很时尚但很肤浅。虽然我看不懂真正的论语但我不信老先哲的本意如此肤浅！
0	住过的最差的4星级宾馆，墙壁根本不隔音，晚上楼下卡拉ＯＫ吵的没法睡觉，早餐餐厅都是附近过来喝早茶的老头
0	挺后悔的 不是很喜欢这本书 虽说是畅销书 自认为看书挺多的我 甚至不想让它出现在我的书架上 觉得内容太少
0	订的阳光的豪华行政房，居然比同事订的豪华房小很多，要不是正巧去同事那边去看看，就让酒过去了。2种房间的价格差了￥150，贵的房间除了面积小了许多 - 甚至还不如普通标房大，其他设施无任何变化！这种变相斩客的做法是对消费者的欺诈！ 酒店的行政楼层无人员值班，也无任何行政客人的专项服务：无行政酒廊，无Happyhour,无专人服务。
1	第二次住，在北京，398元的房间，已经很不错了。没处吃早饭，酒店早饭要100多，吃不起。单人间很小很小，光是住一两晚上还形。 房间挺干净的。
1	大家一谈到管理，可能就会想到企业管理，其实人的生命和生活同样需要管理。吴老师在书中以子贡的身份—一位成功的儒商，通过阐述孔子在日常传道、授业、解惑过程中的点滴，将儒家思想与管理完美的结合在一起，让我们的思想受到一次洗礼，对我们如何去构建和谐的生命体系有着很大的指导意义。同时，吴老师通过此书纠正了一些对孔子思想的一些误解与曲解，还原了孔子的真实形象，激活当今的有效智慧。
0	没有麦克风，要是芯片组是GM的就好了。京东的客服把我的留言删了有点可惜。
0	以下是中通的信息---------------- 06-17 快件到达 北京 ,正在分捡中 2009-06-20 绵阳 胡雪梅 正在派件 20号下午自己去取的，要不就21号
0	优点：位置佳，房间大，网速快 缺点：不太清洁(卫生间及餐厅地上均发现小强)，整理房间方面有些疏忽(沐浴液用光没补充、热水壶内的水已有一段时间无清理)，外面比较嘈杂但房间隔音差，离开办生续时用了20分钟。
0	网上看前一位老兄的评价订的房，12号只住一晚。刚到的时候的确很热情，安排司机去车站接我们。入住后黎阿姨（店主的妹妹）向我们介绍、推荐景点、行程安排之类的，因我们不喜欢事前安排，喜欢随性游玩，在和黎阿姨聊了一会后并没有让其安排，而是自行安排。在自行安排游玩中了解到，他们安排或者推荐游客都能有一定收益的。 第二天，我们退房去游漓江（精华游，从兴坪到杨堤一段漓江），因为行李较多，所以特意问服务员是否可以在杨堤上岸直接去桂林。服务员也不清楚，就跑去问黎阿姨，回来后告知可以在杨堤直接去桂林。这样我们就背上所有行李去游漓江了。 然而，实际上漓江精华游，是从阳朔乘车去兴坪镇，兴坪开始乘机动竹筏，逆流而上到杨堤附近，中间不下竹筏直接返回兴坪。这样，就是说我们要背着重重的行李来回跑，而当初的本意是在如果回桂林还是必须返回阳朔，我们就找地方寄存行李，不背着来回跑。很是不厚道啊！ 总体评价，风景不错，躺床上能看到如画的山山水水（景观房），但是不推荐住，因为到晚上之后就没什么可玩可做，只能去阳朔城里（其实在那里，不管什么宾馆，只要有窗，肯定能看到山水），回来还要找出租车或摩的；房间里边都没有宽带；最好自带洗漱用品；服务员还是很厚道、很淳朴的。
0	偏重，散热一般，一满载就到70多度。 还有该死的华硕这款机器竟然没有对应的XP驱动，气死人了。只能用vista。装了XP兼容驱动系统很不稳定。
1	离火车站很近很方便。住在东楼标间，相比较在九江住的另一家酒店，房间比较大。卫生间设施略旧。服务还好。10元中式早餐也不错，很丰富，居然还有青菜肉片汤。
0	三亚我去过几次了，前几次是公司组织的，这次和老婆、老妈一起去大东海，一来度假，二来拍婚纱照。我们选择是三亚明珠海景酒店，大东海的分光不如亚龙湾，明珠海景酒店的设施服务更加让人失望，甚至令人气愤。我们入住的是3218、3219两个房间，房间很小，很旧。白天逛了逛海滩，吃了海鲜，晚上回来睡觉，关上门窗听到一些似乎是海浪的声音，就没太注意，到了晚上12点多，声音越来越大，就像飞机的轰鸣声，让人无法入眠。第二天老妈说声音吵的她脑袋疼，我发现是酒店的大锅炉在作怪，这时候我做了一个错误的决定——忍耐！结果连续三晚都是如此，半夜吵得人抓狂，第四天晚上实在睡不着，凌晨5点多的时候，让他们值班经理来看，他们临时关了锅炉，可是早上8点多又开了，实在让人气愤，我就找他们大堂副理，一个姓李的女士交涉，她反复推托，一直拖到12点多，最后我愤怒了，她让他们经历一个姓周的女士跟我谈，结果一点补偿措施都没有，态度相当蛮恨，我只好投诉12315，结果12315的人沆瀣一气，让我去投诉环保部门，并且说好40分钟到现场，也一拖再拖，由于时间限制，我只好非常失望的离开了这家酒店。这次痛苦的旅行，让我记住了这家垃圾酒店——三亚明珠酒店！特别是那个林女士、周女士的店大欺客的嘴脸！ 补充点评 2008年1月3日 ： 广大驴友如果一定要入住该酒店，最好实地考察一下房间的噪音，应该不会低于60分贝。
1	如果题目改成《高盛历史》更为贴切文本内容！因为，我按照这个题目，一直想找出，高盛究竟是用什么技巧、用什么深远战略赢得了先今的主导权。而本文只是在最后篇幅蜻蜓点水般一带而过，没有预期效果。但本书描述了美国投资业及高盛的发展历史和其不同的辉煌、落败，还是值得一读的。只是想劝诫当今文坛作者，起书名时，一定要对得起观众，而不能用名字先把人给吸引过来----名字要先入为主，但内容更应名副其实！
1	酒店很清静，是典型的商务住宿选择，早餐不是自助而是套餐也很有特色，主要在天津干道边交通还算方便。没有娱乐设施，喜欢热闹的不应该住在这里。
0	我11月9日下的订单,可到现在了还是杳无音信，还有首页不是打出６．８折封顶的宣传吗，但实际却有超过６．８折的东西在销售，电话咨询回答只能以购物车的价格为准，当当的服务真的要改善一下，不要以为做大了就不思进取了．
0	按完 WINDOS7后 开极品飞车10很卡 不知道原因 左侧腕托处温度比较热
0	只有一个盘，不太习惯，最好以后能多分几个区。另外能赠送鼠标就好了。
0	也许是我英语不灵光，还是其它原因，反正没有想像中的那样好，哎.......学习英语的路还很长呀！
0	1、货源紧张，6月19号下的单，27号才到 2、自带的Vista运行实在太慢了，自己又加了1G内存，现在用着还行 3、为什么外包装盒的出厂配置标签上印的是“双核处理器”？
0	缺点也有，但都不大，1，机器盖子上的商标有划痕，京东应该反映给厂家，很多网友都遇到了；2。驱动难下，xp的驱动下了一夜，还差一个摄像头的驱动没下来，服务器太差了，好在摄像头的驱动能通用，也应反映给厂家
0	这个作家的书真的很一般,除非和她有交叉的经历,否则很难找到感觉.细腻是日本人的长处,但很平凡,并不动人.
0	稍微重了点，在就是不支持蓝牙，让人很郁闷，买了个无线蓝牙罗技鼠标，不能用~！在其他的还没有发现什么
1	我的孩子也是寒凉体质，从小就流清鼻涕，一流就是一年半，北京的最好的中西医都看过了，也吃汤药，缺越来越糟，看过马悦凌的书后，我仅仅给孩子停掉了水果和寒性的小药，孩子的病情就有了明显的好转，一个月后，孩子的鼻炎基本好了，在按照马悦凌的理念调整下，一年多了没有得病，其实就是日常生活中注意了一些，发现了即将生病的苗头及时调理。我给身边所有的家长推荐了这本书，还把这本书推荐到了幼儿园。
0	这本书，都是很通俗的语言，说的都是大家知道的东西，学不到什么大家千万不要被销售量迷惑了
0	5月1日入住，其他地方没房间，定了锦地星座的特惠标准间，check in 的时候被告知升级到高级标准间，心里一阵暗喜，没想到经过一段乱糟糟的路（好像是厨房的外面）后，到了1号楼，进了房间更加失望，床小不说，还什么都没有，设施陈旧，马路上汽车的噪音更是让人难以忍受，洗个澡水流一地，哎，下次还不如去住个连锁商务酒店，同等的条件价钱最多只有2/3。
0	前台服务态度不好，不能替客户考虑，宾馆装修，噪音很大，
1	买了送人，所以自己也买看到机器，不过对方说挺好看的，配置和价格也比较合理。
0	不适合我29岁的年纪看， 怎么就觉得那么没意思呢，高直的漫画我买了两本，一本也不喜欢，我的一个狂热热爱漫画的朋友也不喜欢。
0	声音太小了,开到最大,声音都小得吓死人,最好是买耳机听歌,,视频晚上有点黑,亮度调到最大也有点黑,送的内胆包太差了,我买的白色,送的黑色的内胆包,而且内胆包还不能封口,我觉得不像内胆包.
1	政府酒店感觉很气派,而且很干净,整个酒店的房间布局也很整齐.5月份入住的,由于第一天房间不能上网,和前台协调又换了一间可以上网的,还帮忙调试了笔记本,服务很周到.正好住的两天都有人结婚,感觉酒店一楼的宴会厅很适合婚礼
1	产品定位：主流娱乐笔记本。联想在收购了IBM后越发牛b的设计能力越来越强悍了。在4千元档次基本上就没有做得过联想的了。这个笔记本外观不错，性能也还算主流，设计也比较的人性化，唯一的不足是采用奔腾双核，不是酷睿双核。
0	原以为是原版的“色，戒？，没想到是把张爱玲的作品各抽一不分出的书集，没意思，象这种情况当当应该在介绍中说明。
0	你们的服务电话，什么时候才能打通啊，服务也太差了。我从9点一直到到现在10：34一直都是占线。我在你们那买的DVD，一共10张，有5张都没声音。我要求换货。请客服及时联系我。174208675是我的订单编号。由于工作忙，一直没来得及看DVD,现在才发现，大部分是坏的。
1	用了整整一周了。感觉还不错。led屏 配130显卡玩游戏不错。单纯用来办公就有点小浪费了。应该对得起这个价格吧。
0	这本书当时吹捧的很好，很易懂的样子，而且又带点人生道理似的，但买来后，可能是因为自己不太喜欢看国外的书的原因吧，非常看不进去，哪怕是韩国的但有些地方还是有些差异，而且写的文字觉得蛮理论的，也许是耐下心来就可以看进去了吧。但至少可以肯定的是里面的一些话还是非常的有道理的。
0	键盘敲击声音大尤其小键盘，开盖按键还不好用，很不好打开，外壳边缘还有毛边，装OEM VISTA无法激活
0	这本书刚开始看还觉得不错，到了后来就觉得内容太乏味了，看了三分之一就不想再继续看下去了。这本书主张的是找份好工作还不如找个好老公。本人讨厌这个观点。
1	屏幕15.4的，宽屏16：10看电影不错内存一个G键盘我就不说了，IBM的键盘是世界公认手感和质量最好的硬盘250G，我一般是下载的480p的mkv格式的电影，一部电影也就1.5GB左右，哈哈，这个硬盘装了一百多部电影是绰绰有余的CUP是双核的1.6G主频，虽然是比较低端的赛扬系列，但是只要不是运算大型的专业软件什么的，同酷睿、奔腾的差距是基本区分不出来的
0	这个酒店整体素质非常差,房间里面有很浓的油烟味道.
1	贵宾楼标间装修不错，能达到三星级标准。服务也很好，晚上很安静。就是在住了两晚后第三天结账的时候网络不通，不能用信用卡，当时很是郁闷，由于没有带太多现金，还去银行去取钱来交房费。 宾馆反馈 2008年7月30日 ： 尊敬的客户：您好！感谢您对金城大酒店的支持!酒店的网络不通给您带来的不便，我们向您表示歉意！有关问题已向相关部门反映！欢迎您再次入住我酒店！
0	大堂太让人失望了.房间也很小.性价比超低.下次不会再住了.
